Date,Index,Open,High,Low,Close,Adj Close,Volume,Market Closed,Adj Close Moving Average 10,Adj Close Moving Average 21
2019-04-09,GSPTSE,16340.59961,16345.90039,16294.29981,16336.5,16336.5,17513690000.0,False,16311.799804999999,16214.828405238095
2019-04-10,GSPTSE,16369.0,16409.80078,16368.0,16396.30078,16396.30078,21354750000.0,False,16341.219922,16225.718937142858
2019-04-11,GSPTSE,16412.80078,16471.80078,16399.5,16399.5,16399.5,23007660000.0,False,16358.359961,16233.095146190475
2019-04-12,GSPTSE,16473.90039,16487.09961,16437.30078,16480.5,16480.5,19585140000.0,False,16380.019922000001,16251.723726666665
2019-04-13,GSPTSE,16473.90039,16487.09961,16437.30078,16480.5,16480.5,19585140000.0,True,16400.079883000002,16270.352307142855
2019-04-14,GSPTSE,16473.90039,16487.09961,16437.30078,16480.5,16480.5,19585140000.0,True,16416.969922,16288.980887619047
2019-04-15,GSPTSE,16459.90039,16532.69922,16443.30078,16515.5,16515.5,19488400000.0,False,16428.9,16310.390392857144
2019-04-16,GSPTSE,16537.69922,16553.40039,16498.59961,16502.19922,16502.19922,20247690000.0,False,16439.5,16326.914155714287
2019-04-17,GSPTSE,16535.90039,16553.40039,16495.69922,16544.19922,16544.19922,33337730000.0,False,16454.3,16346.518880476191
2019-04-18,GSPTSE,16558.5,16615.09961,16557.5,16612.80078,16612.80078,19572970000.0,False,16474.85,16368.295108095239
2019-04-19,GSPTSE,16558.5,16615.09961,16557.5,16612.80078,16612.80078,19572970000.0,True,16502.480078,16392.61421142857
2019-04-20,GSPTSE,16558.5,16615.09961,16557.5,16612.80078,16612.80078,19572970000.0,True,16524.130078,16416.933314761904
2019-04-21,GSPTSE,16558.5,16615.09961,16557.5,16612.80078,16612.80078,19572970000.0,True,16545.460155999997,16441.25241809524
2019-04-22,GSPTSE,16607.19922,16616.30078,16552.80078,16577.30078,16577.30078,16994270000.0,False,16555.140234,16457.881045238097
2019-04-23,GSPTSE,16591.59961,16672.69922,16581.09961,16669.40039,16669.40039,22170850000.0,False,16574.030273,16477.19056904762
2019-04-24,GSPTSE,16642.09961,16666.0,16572.09961,16586.5,16586.5,21295920000.0,False,16584.630273,16491.79055047619
2019-04-25,GSPTSE,16567.19922,16593.19922,16527.90039,16576.09961,16576.09961,27877500000.0,False,16590.690234,16504.38578857143
2019-04-26,GSPTSE,16554.30078,16615.19922,16515.5,16613.5,16613.5,28265940000.0,False,16601.820312000003,16514.733444761907
2019-04-27,GSPTSE,16554.30078,16615.19922,16515.5,16613.5,16613.5,28265940000.0,True,16608.75039,16525.081100952382
2019-04-28,GSPTSE,16554.30078,16615.19922,16515.5,16613.5,16613.5,28265940000.0,True,16608.820312000003,16535.428757142858
2019-04-29,GSPTSE,16612.09961,16642.09961,16589.80078,16600.40039,16600.40039,18094480000.0,False,16607.580273,16544.623976666666
2019-04-30,GSPTSE,16582.69922,16618.80078,16544.59961,16580.69922,16580.69922,20732420000.0,False,16604.370117000002,16556.25251095238
2019-05-01,GSPTSE,16580.59961,16604.90039,16493.80078,16502.80078,16502.80078,22086060000.0,False,16593.370117000002,16561.32393952381
2019-05-02,GSPTSE,16485.0,16492.90039,16402.19922,16410.90039,16410.90039,25549530000.0,False,16576.730078,16561.866815238096
2019-05-03,GSPTSE,16467.69922,16496.59961,16430.0,16494.40039,16494.40039,20215710000.0,False,16559.230078,16562.52873857143
2019-05-04,GSPTSE,16467.69922,16496.59961,16430.0,16494.40039,16494.40039,20215710000.0,True,16550.020117,16563.190661904762
2019-05-05,GSPTSE,16467.69922,16496.59961,16430.0,16494.40039,16494.40039,20215710000.0,True,16541.850195,16563.852585238095
2019-05-06,GSPTSE,16332.79981,16493.5,16327.09961,16493.5,16493.5,19720400000.0,False,16529.850195,16562.804966190473
2019-05-07,GSPTSE,16378.0,16408.5,16317.90039,16357.79981,16357.79981,24884200000.0,False,16504.280176,16555.928803809526
2019-05-08,GSPTSE,16349.09961,16451.40039,16347.2002,16397.40039,16397.40039,21359660000.0,False,16482.670215,16548.938383333334
2019-05-09,GSPTSE,16342.09961,16379.0,16258.90039,16321.79981,16321.79981,22436830000.0,False,16454.810157,16535.081194285714
2019-05-10,GSPTSE,16278.29981,16351.7002,16139.0,16297.59961,16297.59961,23358050000.0,False,16426.500196,16520.071614761906
2019-05-11,GSPTSE,16278.29981,16351.7002,16139.0,16297.59961,16297.59961,23358050000.0,True,16405.980079,16505.062035238097
2019-05-12,GSPTSE,16278.29981,16351.7002,16139.0,16297.59961,16297.59961,23358050000.0,True,16394.650000999998,16490.052455714285
2019-05-13,GSPTSE,16158.2002,16199.90039,16111.29981,16193.40039,16193.40039,23264380000.0,False,16364.550001000001,16471.771484761903
2019-05-14,GSPTSE,16227.40039,16320.90039,16206.2002,16284.5,16284.5,20537630000.0,False,16343.559962,16453.442894761905
2019-05-15,GSPTSE,16237.79981,16341.29981,16229.7002,16318.09961,16318.09961,20355640000.0,False,16325.929883999997,16440.661923809523
2019-05-16,GSPTSE,16361.09961,16461.90039,16349.7002,16443.90039,16443.90039,20725070000.0,False,16320.969923000002,16434.366722857143
2019-05-17,GSPTSE,16383.5,16456.09961,16376.79981,16401.80078,16401.80078,18248910000.0,False,16325.370019999998,16424.285807619046
2019-05-18,GSPTSE,16383.5,16456.09961,16376.79981,16401.80078,16401.80078,18248910000.0,True,16325.810059,16414.20489238095
2019-05-19,GSPTSE,16383.5,16456.09961,16376.79981,16401.80078,16401.80078,18248910000.0,True,16333.810156000001,16404.12397714286
2019-05-20,GSPTSE,16383.5,16456.09961,16376.79981,16401.80078,16401.80078,18248910000.0,True,16344.230273,16394.666852857143
2019-05-21,GSPTSE,16383.29981,16426.5,16354.29981,16426.5,16426.5,21895170000.0,False,16357.120312000003,16387.324032857145
2019-05-22,GSPTSE,16345.79981,16355.09961,16308.79981,16327.40039,16327.40039,19746430000.0,False,16360.100390000001,16378.971633333333
2019-05-23,GSPTSE,16228.5,16228.5,16105.5,16164.59961,16164.59961,24374220000.0,False,16357.220312,16367.243024761905
2019-05-24,GSPTSE,16221.7002,16251.5,16181.59961,16230.0,16230.0,19218850000.0,False,16351.770312000002,16354.652530000001
2019-05-25,GSPTSE,16221.7002,16251.5,16181.59961,16230.0,16230.0,19218850000.0,True,16342.960351000002,16342.062035238096
2019-05-26,GSPTSE,16221.7002,16251.5,16181.59961,16230.0,16230.0,19218850000.0,True,16321.570312000002,16329.47154047619
2019-05-27,GSPTSE,16241.40039,16346.7002,16238.29981,16346.7002,16346.7002,7331560000.0,False,16316.060254,16322.481073809522
2019-05-28,GSPTSE,16326.90039,16355.5,16266.29981,16297.5,16297.5,39619670000.0,False,16305.630176,16319.609654285712
2019-05-29,GSPTSE,16196.0,16215.29981,16105.0,16131.5,16131.5,20679530000.0,False,16278.600097999999,16306.94773095238
2019-05-30,GSPTSE,16144.90039,16151.59961,16062.5,16089.2002,16089.2002,17120330000.0,False,16247.34004,16295.87155904762
2019-05-31,GSPTSE,15997.7002,16047.40039,15963.29981,16037.5,16037.5,22473020000.0,False,16208.440039999998,16283.485863333332
2019-06-01,GSPTSE,15997.7002,16047.40039,15963.29981,16037.5,16037.5,22473020000.0,True,16179.450001000001,16271.100167619048
2019-06-02,GSPTSE,15997.7002,16047.40039,15963.29981,16037.5,16037.5,22473020000.0,True,16166.740039999999,16258.714471904763
2019-06-03,GSPTSE,16053.5,16105.90039,15960.90039,16015.90039,16015.90039,22371880000.0,False,16145.330079000001,16250.262090952383
2019-06-04,GSPTSE,16075.59961,16166.2002,16027.29981,16166.2002,16166.2002,21111580000.0,False,16138.950099,16244.628767142856
2019-06-05,GSPTSE,16219.5,16224.79981,16128.59961,16212.7002,16212.7002,23059650000.0,False,16137.220119,16239.60974761905
2019-06-06,GSPTSE,16237.40039,16241.59961,16175.09961,16227.79981,16227.79981,16479040000.0,False,16125.33008,16229.319243809525
2019-06-07,GSPTSE,16237.29981,16277.40039,16220.7002,16231.0,16231.0,17106630000.0,False,16118.68008,16221.185873333334
2019-06-08,GSPTSE,16237.29981,16277.40039,16220.7002,16231.0,16231.0,17106630000.0,True,16128.630079999999,16213.052502857145
2019-06-09,GSPTSE,16237.29981,16277.40039,16220.7002,16231.0,16231.0,17106630000.0,True,16142.81006,16204.919132380952
2019-06-10,GSPTSE,16234.40039,16262.2002,16201.59961,16216.29981,16216.29981,17257160000.0,False,16160.690041,16196.085752857141
2019-06-11,GSPTSE,16290.09961,16302.0,16228.2002,16248.79981,16248.79981,17884510000.0,False,16181.820022000004,16187.623839047617
2019-06-12,GSPTSE,16201.7002,16253.29981,16199.90039,16227.2002,16227.2002,19086430000.0,False,16200.790041999999,16182.852401428574
2019-06-13,GSPTSE,16261.09961,16267.09961,16213.29981,16239.29981,16239.29981,18428990000.0,False,16223.129984,16186.409553809524
2019-06-14,GSPTSE,16228.09961,16325.40039,16190.90039,16301.90039,16301.90039,17025410000.0,False,16236.700003,16189.83338190476
2019-06-15,GSPTSE,16228.09961,16325.40039,16190.90039,16301.90039,16301.90039,17025410000.0,True,16245.620022,16193.25721
2019-06-16,GSPTSE,16228.09961,16325.40039,16190.90039,16301.90039,16301.90039,17025410000.0,True,16253.030080000002,16196.68103809524
2019-06-17,GSPTSE,16301.7002,16360.09961,16286.5,16353.5,16353.5,18523820000.0,False,16265.280080000002,16197.004838095241
2019-06-18,GSPTSE,16451.5,16527.30078,16448.80078,16503.40039,16503.40039,21895300000.0,False,16292.520119000003,16206.80961857143
2019-06-19,GSPTSE,16515.40039,16529.59961,16492.30078,16511.80078,16511.80078,19008810000.0,False,16320.600197000002,16224.91917952381
2019-06-20,GSPTSE,16585.90039,16603.90039,16548.40039,16574.80078,16574.80078,23506020000.0,False,16356.450294,16248.043016666667
2019-06-21,GSPTSE,16558.90039,16558.90039,16508.40039,16525.40039,16525.40039,49393900000.0,False,16384.110352,16271.276368571429
2019-06-22,GSPTSE,16558.90039,16558.90039,16508.40039,16525.40039,16525.40039,49393900000.0,True,16413.930371000002,16294.509720476191
2019-06-23,GSPTSE,16558.90039,16558.90039,16508.40039,16525.40039,16525.40039,49393900000.0,True,16442.540429,16317.743072380952
2019-06-24,GSPTSE,16527.09961,16547.80078,16506.80078,16523.5,16523.5,19817710000.0,False,16464.70039,16341.914482380951
2019-06-25,GSPTSE,16504.59961,16514.80078,16371.29981,16371.29981,16371.29981,20715860000.0,False,16471.640332000003,16351.68113047619
2019-06-26,GSPTSE,16393.90039,16393.90039,16302.40039,16312.2002,16312.2002,21105180000.0,False,16472.670313000002,16356.419225714286
2019-06-27,GSPTSE,16306.7002,16319.59961,16268.2002,16307.7002,16307.7002,17747230000.0,False,16468.090332999996,16360.224006190474
2019-06-28,GSPTSE,16328.7002,16382.2002,16302.59961,16382.2002,16382.2002,20798050000.0,False,16455.970314,16367.424015714285
2019-06-29,GSPTSE,16328.7002,16382.2002,16302.59961,16382.2002,16382.2002,20798050000.0,True,16443.010256,16374.624025238096
2019-06-30,GSPTSE,16328.7002,16382.2002,16302.59961,16382.2002,16382.2002,20798050000.0,True,16423.750198,16381.824034761903
2019-07-01,GSPTSE,16328.7002,16382.2002,16302.59961,16382.2002,16382.2002,20798050000.0,True,16409.430178999995,16389.72405333333
2019-07-02,GSPTSE,16463.59961,16472.59961,16381.7002,16471.30078,16471.30078,17823830000.0,False,16404.020217999998,16400.319337619047
2019-07-03,GSPTSE,16486.69922,16580.59961,16480.40039,16576.19922,16576.19922,14399390000.0,False,16409.100100999996,16416.938338571428
2019-07-04,GSPTSE,16570.30078,16598.30078,16557.90039,16588.90039,16588.90039,5663740000.0,False,16415.640139999996,16433.585985238093
2019-07-05,GSPTSE,16529.40039,16547.0,16469.90039,16542.0,16542.0,13377410000.0,False,16432.710159,16445.0193
2019-07-06,GSPTSE,16529.40039,16547.0,16469.90039,16542.0,16542.0,13377410000.0,True,16455.690139000002,16456.452614761907
2019-07-07,GSPTSE,16529.40039,16547.0,16469.90039,16542.0,16542.0,13377410000.0,True,16479.120119,16467.88592952381
2019-07-08,GSPTSE,16473.30078,16495.30078,16458.5,16463.0,16463.0,17237810000.0,False,16487.200098999998,16473.100215238097
2019-07-09,GSPTSE,16436.69922,16545.19922,16421.69922,16545.19922,16545.19922,15972790000.0,False,16503.500001,16475.090635714285
2019-07-10,GSPTSE,16582.0,16641.80078,16527.09961,16563.30078,16563.30078,18875120000.0,False,16521.610059,16477.54301666667
2019-07-11,GSPTSE,16563.90039,16568.09961,16525.09961,16527.90039,16527.90039,19058470000.0,False,16536.180078,16475.309664761906
2019-07-12,GSPTSE,16526.0,16528.40039,16476.40039,16488.09961,16488.09961,16058750000.0,False,16537.859961,16473.533437142858
2019-07-13,GSPTSE,16526.0,16528.40039,16476.40039,16488.09961,16488.09961,16058750000.0,True,16529.05,16471.757209523807
2019-07-14,GSPTSE,16526.0,16528.40039,16476.40039,16488.09961,16488.09961,16058750000.0,True,16518.969921999997,16469.980981904762
2019-07-15,GSPTSE,16505.59961,16524.5,16474.90039,16510.80078,16510.80078,14778920000.0,False,16515.850000000002,16469.37625714286
2019-07-16,GSPTSE,16487.0,16522.0,16467.09961,16502.40039,16502.40039,17847290000.0,False,16511.890038999998,16475.61914190476
2019-07-17,GSPTSE,16509.09961,16534.90039,16469.0,16484.19922,16484.19922,16561290000.0,False,16506.109961000002,16483.80957142857
2019-07-18,GSPTSE,16464.90039,16514.5,16445.09961,16494.19922,16494.19922,20371780000.0,False,16509.229883,16492.69047714286
2019-07-19,GSPTSE,16536.90039,16573.69922,16485.5,16485.90039,16485.90039,16430280000.0,False,16503.3,16497.62858142857
2019-07-20,GSPTSE,16536.90039,16573.69922,16485.5,16485.90039,16485.90039,16430280000.0,True,16495.559961,16502.566685714286
2019-07-21,GSPTSE,16536.90039,16573.69922,16485.5,16485.90039,16485.90039,16430280000.0,True,16491.359961,16507.50479
2019-07-22,GSPTSE,16504.90039,16530.30078,16500.90039,16518.90039,16518.90039,13854610000.0,False,16494.440039,16514.014322857143
2019-07-23,GSPTSE,16582.5,16590.0,16530.19922,16572.69922,16572.69922,14883030000.0,False,16502.9,16518.84282
2019-07-24,GSPTSE,16536.09961,16623.90039,16530.90039,16611.80078,16611.80078,17177880000.0,False,16515.270117,16520.538132380952
2019-07-25,GSPTSE,16613.09961,16613.09961,16458.40039,16488.19922,16488.19922,20950650000.0,False,16513.009960999996,16515.742838571427
2019-07-26,GSPTSE,16532.80078,16556.5,16521.90039,16531.0,16531.0,16719290000.0,False,16515.869921999998,16515.21902904762
2019-07-27,GSPTSE,16532.80078,16556.5,16521.90039,16531.0,16531.0,16719290000.0,True,16520.55,16514.695219523812
2019-07-28,GSPTSE,16532.80078,16556.5,16521.90039,16531.0,16531.0,16719290000.0,True,16524.230078,16514.171410000003
2019-07-29,GSPTSE,16549.40039,16549.40039,16476.30078,16492.19922,16492.19922,18484090000.0,False,16524.859961000002,16515.561849047623
2019-07-30,GSPTSE,16433.5,16473.90039,16418.5,16466.09961,16466.09961,18141780000.0,False,16522.879883,16511.79520095238
2019-07-31,GSPTSE,16447.30078,16470.5,16282.09961,16406.59961,16406.59961,26548070000.0,False,16514.949805,16504.333240476193
2019-08-01,GSPTSE,16389.19922,16505.90039,16362.2002,16377.0,16377.0,30439330000.0,False,16500.759765999996,16497.147507619047
2019-08-02,GSPTSE,16368.59961,16389.5,16206.40039,16271.7002,16271.7002,24010850000.0,False,16470.659864,16486.842773809523
2019-08-03,GSPTSE,16368.59961,16389.5,16206.40039,16271.7002,16271.7002,24010850000.0,True,16436.649805999998,16476.53804
2019-08-04,GSPTSE,16368.59961,16389.5,16206.40039,16271.7002,16271.7002,24010850000.0,True,16414.999904,16466.233306190476
2019-08-05,GSPTSE,16368.59961,16389.5,16206.40039,16271.7002,16271.7002,24010850000.0,True,16389.069924,16454.847564285712
2019-08-06,GSPTSE,16111.0,16188.2002,15994.29981,16149.5,16149.5,31736680000.0,False,16350.919923999998,16438.042783809524
2019-08-07,GSPTSE,16092.7002,16285.90039,16064.29981,16265.2002,16265.2002,27976410000.0,False,16324.339944000001,16427.61425904762
2019-08-08,GSPTSE,16304.7002,16420.69922,16292.59961,16404.5,16404.5,23099790000.0,False,16315.570022,16423.34286761905
2019-08-09,GSPTSE,16372.0,16423.19922,16305.59961,16341.29981,16341.29981,21069400000.0,False,16303.090042,16416.45712571429
2019-08-10,GSPTSE,16372.0,16423.19922,16305.59961,16341.29981,16341.29981,21069400000.0,True,16296.560061999999,16409.571383809525
2019-08-11,GSPTSE,16372.0,16423.19922,16305.59961,16341.29981,16341.29981,21069400000.0,True,16292.990042999998,16402.68564190476
2019-08-12,GSPTSE,16325.59961,16334.29981,16209.40039,16237.79981,16237.79981,19394460000.0,False,16289.600003999998,16389.2999
2019-08-13,GSPTSE,16235.29981,16375.0,16232.7002,16350.79981,16350.79981,22750660000.0,False,16297.509965,16378.733261428571
2019-08-14,GSPTSE,16212.5,16260.2002,16022.5,16045.90039,16045.90039,23543810000.0,False,16274.929984000002,16351.785623809525
2019-08-15,GSPTSE,16026.7002,16066.59961,15964.40039,16012.5,16012.5,20238600000.0,False,16249.009964000003,16329.13328
2019-08-16,GSPTSE,16064.40039,16162.40039,16053.5,16149.79981,16149.79981,0.0,False,16249.039945000002,16310.98089
2019-08-17,GSPTSE,16064.40039,16162.40039,16053.5,16149.79981,16149.79981,0.0,True,16237.499906000001,16292.8285
2019-08-18,GSPTSE,16064.40039,16162.40039,16053.5,16149.79981,16149.79981,0.0,True,16212.029887,16274.67611
2019-08-19,GSPTSE,16218.29981,16321.29981,16206.59961,16304.09961,16304.09961,0.0,False,16208.309867,16265.718985714284
2019-08-20,GSPTSE,16281.40039,16281.40039,16198.90039,16213.29981,16213.29981,16528120000.0,False,16195.509867,16253.6809
2019-08-21,GSPTSE,16247.5,16309.2002,16240.29981,16309.2002,16309.2002,17909370000.0,False,16192.299906,16249.042832857145
2019-08-22,GSPTSE,16314.0,16335.09961,16238.40039,16253.5,16253.5,14575650000.0,False,16193.869925,16243.16188047619
2019-08-23,GSPTSE,16214.79981,16301.59961,16003.09961,16037.59961,16037.59961,22739220000.0,False,16162.549905000002,16232.014233333333
2019-08-24,GSPTSE,16214.79981,16301.59961,16003.09961,16037.59961,16037.59961,22739220000.0,True,16161.719826999999,16220.866586190477
2019-08-25,GSPTSE,16214.79981,16301.59961,16003.09961,16037.59961,16037.59961,22739220000.0,True,16164.229788,16209.71893904762
2019-08-26,GSPTSE,16133.59961,16167.5,16069.90039,16098.79981,16098.79981,16794290000.0,False,16159.129788,16201.485587142857
2019-08-27,GSPTSE,16138.5,16193.29981,16125.2002,16183.59961,16183.59961,23215630000.0,False,16162.509768,16203.10937809524
2019-08-28,GSPTSE,16178.7002,16294.09961,16166.29981,16271.7002,16271.7002,18241760000.0,False,16174.699807,16203.41890190476
2019-08-29,GSPTSE,16360.29981,16407.30078,16342.7002,16384.5,16384.5,18311220000.0,False,16182.739846,16202.46652095238
2019-08-30,GSPTSE,16431.80078,16456.5,16377.7002,16442.09961,16442.09961,17898720000.0,False,16205.619826,16207.266511428572
2019-08-31,GSPTSE,16431.80078,16456.5,16377.7002,16442.09961,16442.09961,17898720000.0,True,16218.909767,16212.066501904761
2019-09-01,GSPTSE,16431.80078,16456.5,16377.7002,16442.09961,16442.09961,17898720000.0,True,16237.769728,16216.86649238095
2019-09-02,GSPTSE,16431.80078,16456.5,16377.7002,16442.09961,16442.09961,17898720000.0,True,16278.219728,16226.595054285714
2019-09-03,GSPTSE,16382.5,16434.19922,16328.40039,16399.19922,16399.19922,22331690000.0,False,16314.379689,16228.89978809524
2019-09-04,GSPTSE,16487.0,16550.0,16435.30078,16448.80078,16448.80078,20134600000.0,False,16355.499805999998,16248.08552095238
2019-09-05,GSPTSE,16498.5,16604.40039,16492.19922,16574.80078,16574.80078,23640650000.0,False,16403.099903000002,16274.861748571428
2019-09-06,GSPTSE,16546.19922,16577.69922,16519.90039,16535.30078,16535.30078,18544370000.0,False,16438.270020000004,16293.218937619045
2019-09-07,GSPTSE,16546.19922,16577.69922,16519.90039,16535.30078,16535.30078,18544370000.0,True,16464.630078,16311.576126666665
2019-09-08,GSPTSE,16546.19922,16577.69922,16519.90039,16535.30078,16535.30078,18544370000.0,True,16479.710156,16329.933315714286
2019-09-09,GSPTSE,16565.19922,16566.69922,16463.30078,16495.09961,16495.09961,21689410000.0,False,16485.010156,16339.028553809525
2019-09-10,GSPTSE,16467.30078,16537.30078,16459.40039,16537.30078,16537.30078,23845580000.0,False,16494.530273,16354.457171428572
2019-09-11,GSPTSE,16565.19922,16623.0,16548.90039,16611.09961,16611.09961,21870700000.0,False,16511.430273,16368.833333809525
2019-09-12,GSPTSE,16624.09961,16696.40039,16592.40039,16643.30078,16643.30078,26793440000.0,False,16531.55039,16387.395275714287
2019-09-13,GSPTSE,16679.80078,16756.09961,16679.80078,16682.40039,16682.40039,22191990000.0,False,16559.870507,16418.100074761904
2019-09-14,GSPTSE,16679.80078,16756.09961,16679.80078,16682.40039,16682.40039,22191990000.0,True,16583.230468,16448.804873809524
2019-09-15,GSPTSE,16679.80078,16756.09961,16679.80078,16682.40039,16682.40039,22191990000.0,True,16593.990429,16479.509672857144
2019-09-16,GSPTSE,16706.30078,16767.19922,16698.30078,16751.30078,16751.30078,30759260000.0,False,16615.590429,16510.58114761905
2019-09-17,GSPTSE,16738.30078,16855.5,16727.19922,16834.80078,16834.80078,24710200000.0,False,16645.540429,16541.59072714286
2019-09-18,GSPTSE,16824.5,16851.5,16731.09961,16800.30078,16800.30078,23211490000.0,False,16672.040429,16566.762183333332
2019-09-19,GSPTSE,16829.59961,16913.5,16829.59961,16858.40039,16858.40039,20932590000.0,False,16708.370507,16589.32886857143
2019-09-20,GSPTSE,16896.80078,16947.19922,16864.19922,16899.69922,16899.69922,50113020000.0,False,16744.610351,16611.119326190474
2019-09-21,GSPTSE,16896.80078,16947.19922,16864.19922,16899.69922,16899.69922,50113020000.0,True,16773.470311999998,16632.909783809522
2019-09-22,GSPTSE,16896.80078,16947.19922,16864.19922,16899.69922,16899.69922,50113020000.0,True,16799.110156000002,16654.700241428574
2019-09-23,GSPTSE,16870.09961,16892.5,16846.40039,16867.19922,16867.19922,16855270000.0,False,16817.590039,16674.94308
2019-09-24,GSPTSE,16877.40039,16917.59961,16772.40039,16798.30078,16798.30078,20730850000.0,False,16829.180078,16693.947916190475
2019-09-25,GSPTSE,16771.0,16800.90039,16725.80078,16784.30078,16784.30078,19746400000.0,False,16839.370117,16709.924106666665
2019-09-26,GSPTSE,16788.09961,16800.69922,16749.90039,16790.40039,16790.40039,20456240000.0,False,16843.280078,16720.190754761905
2019-09-27,GSPTSE,16769.40039,16769.40039,16656.40039,16694.30078,16694.30078,19646170000.0,False,16829.230078,16727.762183333332
2019-09-28,GSPTSE,16769.40039,16769.40039,16656.40039,16694.30078,16694.30078,19646170000.0,True,16818.630078,16735.333611904764
2019-09-29,GSPTSE,16769.40039,16769.40039,16656.40039,16694.30078,16694.30078,19646170000.0,True,16802.220116999997,16742.905040476187
2019-09-30,GSPTSE,16666.69922,16730.5,16658.59961,16658.59961,16658.59961,20079180000.0,False,16778.110156000002,16750.690754761905
2019-10-01,GSPTSE,16683.59961,16707.5,16429.59961,16447.69922,16447.69922,22519570000.0,False,16732.910156,16746.424013809527
2019-10-02,GSPTSE,16401.80078,16417.0,16223.59961,16311.0,16311.0,21820010000.0,False,16674.040234,16732.133556190478
2019-10-03,GSPTSE,16285.40039,16369.59961,16198.09961,16369.0,16369.0,23788310000.0,False,16624.220312,16719.071614285716
2019-10-04,GSPTSE,16386.90039,16453.19922,16362.0,16449.40039,16449.40039,18348500000.0,False,16589.330273,16707.976376190476
2019-10-05,GSPTSE,16386.90039,16453.19922,16362.0,16449.40039,16449.40039,18348500000.0,True,16555.840234,16696.88113809524
2019-10-06,GSPTSE,16386.90039,16453.19922,16362.0,16449.40039,16449.40039,18348500000.0,True,16521.740234,16685.7859
2019-10-07,GSPTSE,16420.69922,16474.69922,16394.5,16421.80078,16421.80078,15583330000.0,False,16494.490234,16670.095423809526
2019-10-08,GSPTSE,16366.5,16372.7002,16274.7002,16294.0,16294.0,19843220000.0,False,16454.460156,16644.343005714287
2019-10-09,GSPTSE,16347.29981,16409.09961,16308.7002,16379.90039,16379.90039,16838930000.0,False,16423.020117,16624.32393952381
2019-10-10,GSPTSE,16375.40039,16444.40039,16358.09961,16422.69922,16422.69922,18601460000.0,False,16399.430077999998,16603.576264761905
2019-10-11,GSPTSE,16487.19922,16516.69922,16413.40039,16415.19922,16415.19922,20074660000.0,False,16396.180077999998,16580.504836190477
2019-10-12,GSPTSE,16487.19922,16516.69922,16413.40039,16415.19922,16415.19922,20074660000.0,True,16406.6,16557.43340761905
2019-10-13,GSPTSE,16487.19922,16516.69922,16413.40039,16415.19922,16415.19922,20074660000.0,True,16411.219921999997,16534.36197904762
2019-10-14,GSPTSE,16487.19922,16516.69922,16413.40039,16415.19922,16415.19922,20074660000.0,True,16407.799805,16512.83816952381
2019-10-15,GSPTSE,16433.69922,16510.69922,16417.80078,16418.40039,16418.40039,21233300000.0,False,16404.699805,16494.747674761904
2019-10-16,GSPTSE,16435.09961,16445.59961,16408.69922,16427.19922,16427.19922,16596830000.0,False,16402.479688,16477.74283857143
2019-10-17,GSPTSE,16450.5,16468.80078,16400.5,16426.30078,16426.30078,16839770000.0,False,16402.929687999997,16460.404761904763
2019-10-18,GSPTSE,16452.69922,16462.09961,16376.59961,16377.09961,16377.09961,16641740000.0,False,16411.239649,16445.299944285714
2019-10-19,GSPTSE,16452.69922,16462.09961,16376.59961,16377.09961,16377.09961,16641740000.0,True,16410.959571,16430.19512666667
2019-10-20,GSPTSE,16452.69922,16462.09961,16376.59961,16377.09961,16377.09961,16641740000.0,True,16406.39961,16415.09030904762
2019-10-21,GSPTSE,16421.0,16443.30078,16412.09961,16418.5,16418.5,15510570000.0,False,16406.729688,16403.656994285713
2019-10-22,GSPTSE,16470.30078,16484.80078,16391.5,16391.5,16391.5,17197950000.0,False,16404.359765999998,16400.98084095238
2019-10-23,GSPTSE,16386.09961,16395.90039,16309.2002,16335.90039,16335.90039,18190670000.0,False,16396.429883,16402.166573809525
2019-10-24,GSPTSE,16380.79981,16412.09961,16332.5,16369.29981,16369.29981,16715910000.0,False,16391.839942,16402.18085047619
2019-10-25,GSPTSE,16369.79981,16425.0,16356.5,16404.5,16404.5,17351830000.0,False,16390.449903,16400.042736666666
2019-10-26,GSPTSE,16369.79981,16425.0,16356.5,16404.5,16404.5,17351830000.0,True,16388.179981,16397.904622857142
2019-10-27,GSPTSE,16369.79981,16425.0,16356.5,16404.5,16404.5,17351830000.0,True,16385.999903,16395.766509047622
2019-10-28,GSPTSE,16434.40039,16453.19922,16387.5,16387.5,16387.5,16217530000.0,False,16387.039942,16394.13313857143
2019-10-29,GSPTSE,16330.90039,16454.09961,16315.59961,16418.09961,16418.09961,17811650000.0,False,16391.139942,16400.042643809524
2019-10-30,GSPTSE,16412.5,16501.5,16373.5,16501.40039,16501.40039,16000830000.0,False,16403.57002,16405.828358095237
2019-10-31,GSPTSE,16473.30078,16483.19922,16409.5,16483.19922,16483.19922,22227950000.0,False,16410.039942,16408.709310476188
2019-11-01,GSPTSE,16537.69922,16608.0,16534.90039,16594.09961,16594.09961,20117540000.0,False,16430.299903,16417.228376666666
2019-11-02,GSPTSE,16537.69922,16608.0,16534.90039,16594.09961,16594.09961,20117540000.0,True,16456.119824999998,16425.74744285714
2019-11-03,GSPTSE,16537.69922,16608.0,16534.90039,16594.09961,16594.09961,20117540000.0,True,16478.599804999998,16434.266509047622
